name,is_hot,genre,style,popularity,engagement,valence,arousal,danceable,not_danceable,mood_group,aggressive,not_aggressive,happy,not_happy,sad,not_sad,relaxing,not_relaxing,bright,dark,acoustic,not_acoustic,electronic,not_electronic,instrumental,vocal,male,female,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,spectral_centroid,spectral_bandwidth,spectral_contrast_1,spectral_contrast_2,spectral_contrast_3,spectral_contrast_4,spectral_contrast_5,spectral_contrast_6,spectral_contrast_7,spectral_rolloff,tempo,zero_crossing_rate,tonnetz_1,tonnetz_2,tonnetz_3,tonnetz_4,tonnetz_5,tonnetz_6
vampire Olivia Rodrigo,1,pop,electronic,0.5326241,0.54023343,5.2069016,4.3771424,0.8374681,0.16253194,"literate, poignant, wistful, bittersweet, autumnal, brooding",0.10394416,0.89605576,0.35556212,0.64443797,0.53251225,0.46748775,0.34941277,0.6505872,0.5361853,0.46381465,0.42001992,0.57998013,0.7790621,0.22093788,0.20532736,0.7946726,0.17662753,0.8233724,-113.58277,88.76669,7.0338264,12.618518,7.4391923,4.304978,0.46999863,-1.4410706,1.0420146,1.38429,-3.9989886,-1.4308388,-4.642528,0.39092416,0.3634746,0.2930047,0.2096227,0.32102573,0.4006766,0.24606824,0.32584614,0.3377716,0.4515864,0.35659933,0.2785393,2514.634361,2552.109542,21.97746211,16.50918594,20.17953059,19.3104123,20.04156169,19.13363786,46.90763234,5256.010215,135.9991776,0.119373169,0.001861774,0.126302161,-0.14823827,-0.007865402,0.010084162,-0.012695937
Therefore I Am Billie Eilish,1,hiphop,electronic,0.34222642,0.5758868,5.252656,4.49262,0.6318124,0.3681876,"literate, poignant, wistful, bittersweet, autumnal, brooding",0.1254369,0.8745631,0.2536606,0.74633944,0.6521352,0.34786478,0.23760737,0.7623926,0.48159984,0.5184002,0.006676601,0.9933233,0.72883934,0.27116063,0.33552533,0.6644747,0.36973402,0.6302661,-215.20148,95.41644,15.280767,17.428268,8.2262745,7.917498,5.36688,1.4256727,5.780991,2.1671221,-1.0483532,-0.88619024,-2.4551113,0.39181265,0.4213409,0.42550895,0.4263914,0.43365383,0.46241263,0.4398821,0.4555938,0.45979607,0.49674043,0.45323247,0.4043343,1682.130246,2152.364767,19.36396961,13.47404291,15.50643806,15.75138161,16.21253779,16.47575009,43.67879882,3637.211389,95.703125,0.058334079,0.033071887,0.014020089,-0.054327921,-0.019934875,0.00622306,-0.011154187
Never Lose Me Flo Milli,1,hiphop,Hip-Hop,0.55434656,0.4793139,5.2244687,4.4029803,0.8985954,0.10140455,"literate, poignant, wistful, bittersweet, autumnal, brooding",0.08516441,0.9148356,0.40551877,0.5944813,0.79255235,0.20744777,0.37621477,0.62378526,0.48328477,0.5167152,0.03243658,0.9675634,0.87110066,0.12889929,0.15468343,0.8453166,0.12738,0.8726199,-119.20357,82.507935,36.734924,26.167372,11.447823,17.671112,9.274708,8.664425,5.955711,11.987927,-0.53964627,5.230175,1.8367482,0.48499385,0.6009027,0.4424526,0.40159544,0.43393698,0.58225137,0.5621639,0.5476733,0.5349329,0.44326383,0.42921388,0.36553067,2200.123493,2611.42303,21.91153282,17.09402537,20.17906309,19.85204524,19.02380155,17.53285475,46.23365212,5139.569687,123.046875,0.060576658,-0.084545177,-0.174395446,-0.123352507,-0.168671557,0.070770606,0.008585062
Lose Control Teddy Swims,1,pop,pop,0.66683495,0.5649396,5.3192577,4.344166,0.67482823,0.32517177,"literate, poignant, wistful, bittersweet, autumnal, brooding",0.0409355,0.95906454,0.32598048,0.6740196,0.37533405,0.624666,0.3067194,0.69328064,0.51524484,0.4847551,0.3198106,0.68018943,0.2521808,0.7478192,0.1730809,0.8269191,0.6293714,0.37062854,-76.394585,97.60081,14.664731,17.716436,-6.8671107,7.9238496,-4.138801,2.6975303,-0.27112514,1.4752606,-2.748246,3.34023,-2.270131,0.3177643,0.5853538,0.32088026,0.21272168,0.2573609,0.26741698,0.3420336,0.2200189,0.353624,0.3946648,0.24472041,0.2702894,2264.88364,2429.928156,19.40377245,16.04670289,19.25768607,20.10177289,19.18802367,18.13293208,49.41470855,4916.135187,161.4990234,0.091622196,0.065348514,-0.192188617,-0.249493986,-0.07929767,0.020765198,0.016824322
Where You Stand Enorm,1,hiphop,rnb,0.599154,0.49915105,5.3032937,4.325947,0.78311133,0.21688859,"literate, poignant, wistful, bittersweet, autumnal, brooding",0.012607943,0.98739207,0.13075827,0.8692417,0.47027007,0.5297299,0.11250905,0.8874909,0.5148075,0.48519245,0.2783595,0.7216405,0.36637416,0.63362586,0.11278604,0.887214,0.4942334,0.5057666,-153.7969,95.092674,15.857171,22.09006,5.319947,-3.1194937,-6.3762674,0.38796794,-18.329302,4.8920736,-5.005395,-2.1846004,-6.8146176,0.30923644,0.20785911,0.34145132,0.4216569,0.25721112,0.39113924,0.2926837,0.5491227,0.3576001,0.24720068,0.3389403,0.24390666,2340.134671,2469.601397,21.66079142,17.58025804,21.78341537,20.67050422,19.91236287,20.23429461,50.12177747,5179.257044,89.10290948,0.097453983,-0.141213883,0.30452351,0.064990697,0.023122399,-0.013725112,-0.013988804
"Like That (feat. Gucci Mane) Doja Cat, Gucci Mane",1,hiphop,Hip-Hop,0.5783855,0.6362661,5.308787,4.3815093,0.9439362,0.05606388,"literate, poignant, wistful, bittersweet, autumnal, brooding",0.20076922,0.7992307,0.5183607,0.48163936,0.85787237,0.14212765,0.5083115,0.49168846,0.5205626,0.47943738,0.047484368,0.9525155,0.7815746,0.21842535,0.051233195,0.9487667,0.38145903,0.6185408,-122.187546,89.111694,27.059917,20.30275,3.116011,4.034444,-1.3707613,-1.3931835,0.79412293,-3.0892959,-4.7728734,-1.0938411,-4.3614464,0.28551045,0.36816612,0.38405558,0.359475,0.45562693,0.39269006,0.5003421,0.4452549,0.33625102,0.33692366,0.29820052,0.2846366,2324.452139,2495.828483,19.5941155,15.50750435,18.6224494,18.01225892,18.40862629,18.38925162,47.2810705,4936.912275,107.6660156,0.093256955,0.100498962,-0.107674759,-0.04214636,-0.065738041,0.039709145,0.027908276
MILLION DOLLAR BABY Tommy Richman,1,hiphop,electronic,0.2150997,0.8397429,5.538592,4.539825,0.99464804,0.005351906,"rollicking, cheerful, fun, sweet, amiable/good natured",0.18189476,0.8181052,0.5797697,0.42023036,0.9212925,0.07870746,0.57072616,0.42927384,0.44699377,0.5530063,0.004560049,0.99544,0.9783131,0.021686869,0.06565128,0.93434876,0.21818627,0.7818137,-92.77243,101.15109,24.451517,20.233929,5.2900147,-0.10741429,-3.822494,7.9464417,-6.7439046,8.886195,-3.1325662,4.5242314,-0.87999636,0.38697,0.46388206,0.40682974,0.38907897,0.47113973,0.48668033,0.5865549,0.48895255,0.4713429,0.5233531,0.44199,0.38846916,2172.471835,2457.661545,21.27318091,15.3239746,17.71209969,18.10623415,17.87431142,18.47870053,49.30592482,4821.277747,135.9991776,0.081432768,0.000474807,-0.129329465,-0.065721816,-0.098230954,-0.007103712,0.043796048
Paro Nej,1,pop,rnb,0.55749977,0.6135507,5.2972198,4.341587,0.88494086,0.115059145,"literate, poignant, wistful, bittersweet, autumnal, brooding",0.03624711,0.96375287,0.3028336,0.6971664,0.82279617,0.17720388,0.2007778,0.79922223,0.5327106,0.46728942,0.005941209,0.9940588,0.7738782,0.22612177,0.1622751,0.83772486,0.11782724,0.88217276,-96.07396,99.60321,9.0266485,9.815713,-2.8285227,-4.8459272,4.541005,-4.0226808,-1.1082565,6.719057,-5.9665647,3.7663434,-0.5255814,0.41696686,0.2479024,0.37278417,0.37171534,0.27178147,0.429288,0.27383465,0.3948645,0.31438988,0.2285045,0.28916478,0.2583946,2089.817733,2397.809473,22.6239181,17.03697154,21.29351805,20.47859966,20.19371343,21.55185794,45.64234304,4566.40833,107.6660156,0.085517042,-0.097762267,0.25184657,-0.052396604,0.044010324,-0.030022238,-0.001065283
"Hell N Back (feat. Summer Walker) Bakar, Summer Walker",1,hiphop,soul,0.6692874,0.5569076,5.4535656,4.2755284,0.97977406,0.020225858,"humorous, silly, campy, quirky, whimsical, witty, wry",0.008189703,0.99181026,0.83570844,0.16429158,0.75964737,0.24035262,0.40839374,0.59160626,0.46588725,0.53411275,0.27586743,0.72413254,0.48764548,0.51235455,0.07888269,0.9211173,0.49018157,0.5098185,-97.90845,114.274956,-7.9161963,28.10997,3.6002805,15.384173,6.2819858,3.417202,1.3100556,4.8232565,1.3180144,4.75468,-1.1269873,0.38859814,0.302307,0.3885969,0.342676,0.43825814,0.40105638,0.45928657,0.4043391,0.33679032,0.3486568,0.33597845,0.42421645,1735.374726,2022.833779,17.71539387,15.92240772,19.66444257,20.06127139,19.49180649,18.32316281,48.1522063,3569.888383,103.359375,0.0735567,-0.001259874,0.055886941,-0.052433654,0.030935333,-0.011070827,-0.018326725
Nasty Tinashe,1,hiphop,rnb,0.48208883,0.5845676,5.471171,4.4084015,0.95694697,0.043053083,"literate, poignant, wistful, bittersweet, autumnal, brooding",0.0604832,0.9395168,0.5902264,0.4097736,0.83981204,0.16018796,0.29452386,0.70547616,0.50714254,0.49285743,0.0148501,0.9851499,0.5392237,0.46077633,0.03095527,0.9690447,0.139128,0.860872,-154.54335,107.59249,24.241444,35.99388,13.059285,3.8964465,2.9519897,-4.5193295,-2.44729,1.4403249,-9.940081,0.96406746,-3.8904371,0.4041745,0.3241469,0.42281353,0.4183383,0.35749486,0.43904778,0.40976375,0.46668166,0.4449627,0.38348687,0.47486788,0.38342148,1684.891105,2104.966823,23.11511938,16.62745539,21.85693579,19.28536397,19.86355704,20.08475848,47.84039921,3573.773382,99.38401442,0.056750004,-0.136636676,0.055240976,0.121184966,0.119954477,-0.023226002,0.033796452
"I Like You (A Happier Song) (with Doja Cat) Post Malone, Doja Cat",1,hiphop,rnb,0.73875725,0.6226131,5.389867,4.388009,0.943533,0.056467064,"literate, poignant, wistful, bittersweet, autumnal, brooding",0.07928848,0.92071164,0.6300401,0.3699599,0.8707259,0.1292741,0.5766867,0.42331332,0.5346051,0.46539488,0.097576976,0.902423,0.6321268,0.36787322,0.035600144,0.96439993,0.424104,0.57589597,-102.494225,94.187065,19.790867,18.293015,4.2161913,3.969938,3.8973534,2.1766582,0.82558674,-0.019458355,-1.5178076,-0.7269881,-1.6610768,0.46334505,0.38156444,0.4936429,0.38188162,0.41471305,0.47536385,0.39604366,0.532666,0.4520903,0.53801787,0.43524954,0.36248195,2133.639753,2510.115868,21.36961924,15.34129395,18.46958474,18.71502146,18.70700195,18.83720015,47.20006303,4802.542308,99.38401442,0.068861923,0.043309613,0.190447738,-0.061247736,0.039563149,-0.008740757,0.000331069
10 Things I Hate About You Leah Kate,1,rock,rock,0.685105,0.73319775,5.194816,4.41589,0.43683073,0.56316936,"literate, poignant, wistful, bittersweet, autumnal, brooding",0.56302553,0.43697453,0.72521126,0.27478877,0.8303517,0.16964823,0.78757143,0.21242847,0.5278829,0.4721171,0.13642491,0.86357516,0.38296288,0.61703724,0.090435386,0.90956455,0.15780729,0.8421928,-277.10605,75.14378,-6.845689,29.435823,-3.1836126,8.524805,2.399215,-1.6949569,4.810563,5.0133834,-3.9775198,2.0462384,-7.64109,0.3195948,0.2684575,0.38632154,0.42033786,0.2943772,0.34888697,0.36429992,0.5482713,0.4553064,0.38124406,0.39793926,0.3154116,2638.623686,2515.140716,18.14590188,15.5469156,18.23464461,18.21587997,18.44992678,19.34411005,48.3185585,5365.257833,151.9990809,0.121537214,-0.105169805,0.065313655,0.163148296,0.027149014,-0.00171714,0.016315918
"Say It Right Coopex, Feather, Alex D'Rosso",1,electronic,electronic,0.364545,0.8442745,5.3452287,4.3229637,0.9444064,0.055593576,"passionate, rousing, confident, boisterous, rowdy",0.06658352,0.9334165,0.21216403,0.78783596,0.78908634,0.21091364,0.5000521,0.49994788,0.5063399,0.49366012,0.09680776,0.90319216,0.9006835,0.099316426,0.069272324,0.9307276,0.27146482,0.7285352,-144.48003,98.535065,6.0121093,14.270782,8.46252,1.3312352,6.464955,-2.597672,2.857189,2.6119332,-4.4759593,0.36771613,-6.7823763,0.49605846,0.43343577,0.3214544,0.36458036,0.32444352,0.5342411,0.37266922,0.43096337,0.6222758,0.4566933,0.41406766,0.35374993,2119.848437,2504.509539,20.26700536,15.92492359,17.94646815,18.59829572,18.95100793,20.86750634,45.07412091,4625.812235,123.046875,0.075322395,-0.160054457,0.080226726,-0.110551446,0.088348238,-0.018466772,-0.03890345
Too Sweet Hozier,1,pop,electronic,0.65015674,0.5974626,5.3774056,4.340181,0.988466,0.011534011,"rollicking, cheerful, fun, sweet, amiable/good natured",0.03358197,0.966418,0.5819361,0.41806388,0.722798,0.27720198,0.4274176,0.5725824,0.47783208,0.522168,0.050027996,0.94997203,0.9278537,0.07214626,0.20906924,0.79093075,0.21583731,0.7841627,-55.468655,90.93612,-3.5896666,20.953022,1.3870972,8.400957,4.0298414,9.548301,-0.7758226,12.994742,-3.148161,1.2721207,-1.7547171,0.37017068,0.31950366,0.44010273,0.37512228,0.30089477,0.40840802,0.3683485,0.42171997,0.3636594,0.44886607,0.51495564,0.39200854,2266.044057,2423.190198,20.97568188,16.99211085,18.58388778,17.77040526,17.54868026,18.62033774,49.20295757,4914.918318,117.4538352,0.093199494,0.002951459,0.091956848,0.013098886,-0.089196229,0.008722029,-0.005302979
K Boy Bye ASTELLE,1,pop,pop,0.5281675,0.68884456,5.1824656,4.5820074,0.98695976,0.013040237,"literate, poignant, wistful, bittersweet, autumnal, brooding",0.19306351,0.8069365,0.47737324,0.5226267,0.9063671,0.09363282,0.35675776,0.64324224,0.52140576,0.47859418,0.001264991,0.99873495,0.9703432,0.029656848,0.012169221,0.98783076,0.06671078,0.9332893,-16.61324,73.7266,6.474376,11.55344,10.161981,4.3037763,7.000545,0.91104335,0.91865695,17.130592,-10.8275585,8.964236,-0.71403384,0.4125729,0.36680138,0.49967209,0.33278924,0.372847,0.39848584,0.37189186,0.4974728,0.40085185,0.5142816,0.4213106,0.41528305,3029.70485,2952.278289,18.68025052,13.82242087,16.70562968,16.95487767,19.12976868,20.97763477,49.54639118,6847.219512,161.4990234,0.136506046,0.112707465,0.144029527,-0.037270063,-0.086837171,-0.019913753,-0.012189183
It's Tricky Run–D.M.C.,1,electronic,electronic,0.08334701,0.8314347,5.2456756,4.4519305,0.84342813,0.15657182,"aggressive, fiery, tense/anxious, intense, volatile, visceral",0.20513278,0.79486716,0.43719915,0.5628009,0.9096915,0.09030851,0.8076274,0.19237266,0.44361946,0.5563805,0.01044254,0.9895574,0.777857,0.22214295,0.045690134,0.9543098,0.56870073,0.43129924,-157.31924,65.10975,1.3673421,24.376612,5.308185,7.8035283,-4.567285,10.494145,-0.7572855,5.973995,-0.5079567,3.3458886,0.30020323,0.5377729,0.49920124,0.49257416,0.505181,0.4834855,0.45353907,0.4214704,0.41407976,0.42025113,0.4349158,0.45274264,0.50753194,2911.094902,2613.058144,24.30307834,13.62401672,16.62728117,16.62492516,17.04528522,17.02905076,47.83292133,5859.323546,129.1992188,0.146722135,-0.031615689,0.004853262,-0.021512883,-0.042185349,0.029045106,-2.98E-05
Fall Back Lithe,1,hiphop,rnb,0.53759676,0.59807056,5.508295,4.3843603,0.9509998,0.049000215,"literate, poignant, wistful, bittersweet, autumnal, brooding",0.010251543,0.9897484,0.16820268,0.8317973,0.7193483,0.28065178,0.24191377,0.75808626,0.46474725,0.5352527,0.14790606,0.8520938,0.18021737,0.8197826,0.12702149,0.87297845,0.6798827,0.3201173,-230.01201,140.74452,39.14221,16.134806,9.479768,10.625615,-0.6900094,7.8825016,-3.7980533,4.9666348,-1.808411,6.2667894,-3.2067053,0.2644637,0.2874093,0.30951065,0.4769454,0.42618152,0.55797184,0.63749194,0.40020767,0.34250915,0.3654381,0.53734124,0.34928656,1101.766132,1533.756872,22.79077555,17.69225478,19.89915391,19.89627184,20.13021863,19.12324433,49.87159478,2141.268204,63.02400915,0.039483553,-0.303329606,-0.061281151,0.174734981,-0.088913275,-0.001273942,0.087879126
"Make A Bet Ricotheplvg, G Herbo",1,hiphop,Hip-Hop,0.2540992,0.8160533,5.281058,4.696529,0.9999766,2.34E-05,"aggressive, fiery, tense/anxious, intense, volatile, visceral",0.23669906,0.76330096,0.24962372,0.7503763,0.9247592,0.075240694,0.5418488,0.45815125,0.46984828,0.5301518,0.00108039,0.9989196,0.86043733,0.13956262,0.05763129,0.9423687,0.5734544,0.42654565,-49.2858,75.20758,22.379602,9.97238,16.493414,15.151872,-7.822535,10.57933,-0.21950051,7.894768,5.112185,6.936835,6.5245404,0.5363292,0.47913888,0.4436552,0.5068508,0.50352794,0.5898878,0.50939983,0.50074077,0.6350222,0.5493205,0.49496573,0.48437083,3044.396882,2903.183949,20.44973956,14.60399979,17.74864673,16.92126846,18.13483904,17.59101831,49.34983963,6497.126242,161.4990234,0.120185187,-0.086109975,0.060062856,-0.204777271,0.056107572,0.010539821,0.009081342
"ROCKSTAR (feat. Roddy Ricch) DaBaby, Roddy Ricch",1,hiphop,Hip-Hop,0.2872635,0.53693634,5.304705,4.4754395,0.8123993,0.18760064,"aggressive, fiery, tense/anxious, intense, volatile, visceral",0.35083652,0.6491635,0.45966065,0.54033935,0.7686855,0.23131442,0.48169208,0.518308,0.4899622,0.5100378,0.17501718,0.8249829,0.55391026,0.44608974,0.21646099,0.78353906,0.7420061,0.25799388,-137.70107,99.92099,10.190793,12.2995,10.532513,5.2392054,-6.41129,3.6827402,-9.629935,1.3951386,-6.16236,-0.26363754,-1.7317448,0.42231512,0.41433877,0.36759043,0.3858272,0.34537914,0.3313634,0.3962192,0.41070983,0.43790677,0.37745696,0.44293478,0.46410102,2032.837031,2238.353706,18.94306739,15.35781411,18.96443621,17.83549254,18.9409755,19.86772362,49.2478388,4258.472778,89.10290948,0.082536777,-0.012949458,-0.053537354,0.04665076,0.053446719,-0.007945332,-0.000893832
Dancing in My Room 347aidan,1,pop,electronic,0.6081899,0.67303014,5.3291717,4.38481,0.7358354,0.26416463,"rollicking, cheerful, fun, sweet, amiable/good natured",0.043832265,0.9561677,0.8189774,0.18102255,0.8391398,0.16086012,0.62015736,0.37984264,0.49598375,0.5040162,0.027195137,0.97280484,0.76551336,0.23448671,0.16719772,0.83280224,0.42624074,0.5737592,-184.53001,121.16358,22.881008,18.720781,3.5029063,1.1144348,-1.4013958,3.3047643,-4.671676,2.8174024,-0.95343935,2.448568,-4.988228,0.3256196,0.3649921,0.3659351,0.5167523,0.37549898,0.32853723,0.34476432,0.32487768,0.40137708,0.37952805,0.53196144,0.45554534,1487.905587,1943.648496,18.74698735,17.05638116,19.34424525,19.69607019,18.75687548,18.19505562,45.27865234,3089.505947,117.4538352,0.059577857,-0.101043746,-0.068012035,0.126467462,-0.038551347,0.011656597,0.002416814
we can't be friends (wait for your love) Ariana Grande,1,electronic,electronic,0.44723088,0.58090425,5.165886,4.344795,0.8196343,0.18036565,"literate, poignant, wistful, bittersweet, autumnal, brooding",0.071035296,0.92896473,0.06519771,0.9348023,0.70277977,0.2972203,0.1051007,0.89489925,0.49991828,0.50008166,0.08975661,0.91024345,0.8634332,0.13656682,0.2681467,0.73185325,0.1453597,0.85464025,-154.85733,94.24358,12.864,19.672592,12.555654,2.2268891,8.573344,1.7849824,8.246908,3.5997164,-7.405021,-0.8681689,-0.93797016,0.48571053,0.32390356,0.33737203,0.31631747,0.4415249,0.5364951,0.3752896,0.44131106,0.3906941,0.48257607,0.43009585,0.41726312,2169.047665,2589.288379,22.30256196,15.15655058,18.92785643,18.64406883,19.01249581,19.18423163,44.98130272,4882.202625,117.4538352,0.073839425,-0.011995777,0.100392576,-0.073210783,-0.005317962,-0.010215885,-0.019925533
Nothing Bruno Major,1,pop,indie,0.5151492,0.42559347,5.1611986,4.378124,0.22738627,0.7726137,"literate, poignant, wistful, bittersweet, autumnal, brooding",0.007206652,0.99279344,0.13280906,0.86719084,0.16020417,0.8397958,0.017842915,0.982157,0.5158607,0.48413932,0.8682508,0.13174918,0.39284042,0.60715955,0.4712431,0.5287569,0.7972367,0.20276335,-252.12164,164.51576,21.526003,18.676752,16.268791,21.689528,-4.3293705,-6.547106,-5.592317,-5.115347,-1.5384464,-7.028682,-8.877963,0.25197446,0.31062195,0.43909565,0.33240747,0.33246234,0.2980563,0.38829157,0.3258143,0.28058928,0.34567586,0.28211263,0.25888088,719.28814,1060.114583,23.76507639,17.71230099,20.96095205,18.25609881,22.18182679,19.13261109,49.26292212,1262.831382,143.5546875,0.030702637,0.237674623,-0.044763741,-0.035136322,-0.089278271,-0.010210395,0.00950877
"Rasputin Majestic, Boney M.",1,house,electronic,0.33292955,0.8452262,5.640049,4.5589423,0.993878,0.006121982,"rollicking, cheerful, fun, sweet, amiable/good natured",0.1399415,0.8600585,0.61197656,0.3880234,0.9250057,0.07499434,0.84887576,0.15112421,0.50013787,0.4998621,0.000141448,0.9998586,0.9925644,0.007435666,0.106357776,0.8936422,0.20201188,0.79798806,-35.14276,84.83355,5.2560987,24.41565,5.006805,12.068464,0.64322937,5.077137,-3.3774955,5.05583,-4.536282,5.4253964,1.0574442,0.45470688,0.4276127,0.40062177,0.4149139,0.44194737,0.4304345,0.6023533,0.45569402,0.41127008,0.4554034,0.4857736,0.64629865,2445.247291,2491.89303,20.38150079,14.38470422,16.22709519,16.38275585,17.44971749,16.9896844,48.37527942,5304.51331,129.1992188,0.101245129,0.038057329,-0.107601027,0.04802445,-0.070311637,-0.029810665,0.010265652
"Alibi (with Pabllo Vittar & Yseult) Sevdaliza, Pabllo Vittar, Yseult",1,electronic,electronic,0.36608297,0.7124835,5.304571,4.4316807,0.86301976,0.13698025,"aggressive, fiery, tense/anxious, intense, volatile, visceral",0.20405674,0.79594326,0.44689712,0.55310285,0.83774376,0.16225623,0.5872002,0.41279975,0.48267597,0.51732403,0.009796209,0.9902038,0.86200017,0.1379998,0.06528023,0.9347198,0.26246375,0.7375362,-99.32681,67.41357,-12.583737,8.424165,2.2756927,-0.3871344,2.82896,2.5294247,-0.38390762,4.995505,1.981387,4.0210996,2.954962,0.36610168,0.48128325,0.42587197,0.3740961,0.3597932,0.3554144,0.44609076,0.35657418,0.33349675,0.3468515,0.39307487,0.41908142,2521.512041,2504.106226,21.17418827,15.74022962,19.83084734,18.38384355,18.27049427,19.44170205,44.3875001,5413.08825,129.1992188,0.102874957,0.084839379,-0.077646615,0.098811584,-0.014098732,0.006746093,-0.034885317
Skechers DripReport,1,hiphop,Hip-Hop,0.5397692,0.6049573,5.2241306,4.3451157,0.79927754,0.20072243,"literate, poignant, wistful, bittersweet, autumnal, brooding",0.08277552,0.9172245,0.41765368,0.5823463,0.8090112,0.19098887,0.42042747,0.5795725,0.5067032,0.4932968,0.100454494,0.89954543,0.56897324,0.4310268,0.09976663,0.9002334,0.41291916,0.58708084,-215.0255,110.8456,12.929802,7.7246685,-7.2983975,11.083936,-3.981513,2.368353,0.19071658,0.049772937,3.6540785,-1.8097392,0.052600943,0.28604707,0.4455488,0.37310645,0.5274085,0.41612133,0.27956706,0.32964268,0.368153,0.50079507,0.45551485,0.41823462,0.3383359,1491.681632,1647.558213,21.37824833,17.94582545,20.94767704,20.81600177,20.05445656,19.9475216,45.44709485,2865.744004,99.38401442,0.058340271,-0.241751073,-0.204616346,-0.054012097,0.121473024,-0.009413223,-0.031234413
When I R.I.P. Labrinth,1,hiphop,electronic,0.16765764,0.6147193,5.331175,4.446393,0.6062732,0.39372677,"aggressive, fiery, tense/anxious, intense, volatile, visceral",0.16329193,0.83670807,0.23539537,0.7646047,0.6663852,0.33361483,0.32605192,0.673948,0.4803669,0.5196331,0.26026067,0.7397393,0.6108172,0.38918287,0.13064413,0.869356,0.64380497,0.35619494,-136.71852,131.74239,-3.8799107,17.521057,1.4126266,9.053794,-1.1645367,2.7561812,-6.804884,2.615864,0.28413677,2.1513443,-1.1555841,0.37347162,0.411366,0.32794294,0.41834286,0.39237854,0.35252702,0.33434877,0.35572731,0.4988648,0.34266296,0.35656294,0.43391937,1539.525258,1680.378262,17.45022124,15.43519853,18.45573728,18.35325773,18.91790467,19.3123881,48.62427522,3055.253702,89.10290948,0.067351126,-0.068863608,-0.116797411,-0.024296535,0.095579393,-0.000449521,-0.037066023
Romantic Homicide d4vd,1,rock,rock,0.40712044,0.38503474,5.1728387,4.383731,0.40653083,0.59346914,"literate, poignant, wistful, bittersweet, autumnal, brooding",0.06409266,0.93590736,0.083322324,0.9166778,0.38394624,0.61605376,0.17244922,0.82755077,0.47906774,0.52093226,0.578079,0.421921,0.6631514,0.33684853,0.46162808,0.5383719,0.45019138,0.54980856,-136.15974,141.8539,-11.157978,19.454826,4.4561462,5.646849,-0.5919921,3.461823,-2.9074306,1.2460659,-6.266768,1.6325592,-1.3158795,0.38502526,0.42613277,0.26388127,0.31738797,0.29929245,0.4444406,0.48415533,0.33250818,0.27887645,0.30105576,0.6424527,0.43588784,1408.129974,1776.414156,21.42659101,16.3643673,19.69599726,18.98318975,19.36833532,18.59913056,49.7937229,2747.330666,129.1992188,0.059129678,-0.110974121,-0.114050111,-0.004067631,-0.230410985,-0.017047571,0.006173075
"Supalonely BENEE, Gus Dapperton",1,pop,electronic,0.5782788,0.7419329,5.446961,4.3202753,0.99917394,0.000825957,"rollicking, cheerful, fun, sweet, amiable/good natured",0.032042533,0.9679574,0.73281085,0.26718912,0.8796026,0.120397404,0.6692268,0.3307732,0.5037966,0.49620342,0.011609403,0.9883907,0.9706477,0.02935228,0.021154592,0.9788455,0.16929173,0.83070827,-93.11274,95.31104,13.17598,16.263517,3.2060106,-7.2934093,-6.6457086,-8.616411,-6.5899243,-1.2629944,-4.797592,-1.5226316,-5.412734,0.293489,0.22991234,0.34354985,0.27880454,0.33686104,0.24221227,0.3653075,0.39378667,0.31133646,0.45365646,0.32375234,0.4429018,2181.966195,2507.785664,21.23320329,17.63520037,20.89360961,19.37694352,19.70356709,19.36037764,45.91921202,4739.197418,129.1992188,0.080554188,0.207474963,-0.018587408,0.031404712,-0.054160217,-0.00103993,0.024655473
﻿I like I like (Eng ver.) cignature,1,pop,dance,0.5972451,0.7734931,5.3974047,4.36722,0.94642586,0.053574093,"rollicking, cheerful, fun, sweet, amiable/good natured",0.0708264,0.92917365,0.603451,0.39654896,0.8896886,0.1103114,0.48619276,0.51380724,0.5228382,0.47716182,0.061515797,0.9384843,0.87910056,0.12089943,0.086934015,0.91306597,0.06349806,0.936502,-30.883343,74.18592,-2.736507,14.805729,2.5663426,-4.5683737,-2.4333174,-5.672431,-1.61537,-0.5830849,-10.803077,-1.4658453,-9.373897,0.39213577,0.2850469,0.36144802,0.22381772,0.31727841,0.44761565,0.27520397,0.42791814,0.30552298,0.4217167,0.35231948,0.27930814,2747.59214,2740.729102,19.94191644,16.58149136,19.74161402,19.40320786,19.08694697,18.71149887,46.86667967,5942.415362,135.9991776,0.118995674,0.077178105,0.20862554,-0.055290525,-0.007660879,-0.00357269,-0.024375722
